id	description	lat_lng	proposal_id	date_added
e4770b23-9759-48d8-89ad-fe0437a43f07	Filter Samples	{"lat":35.7766,"lon":-78.76589}	61397	2024-04-02 10:55:45.702-07
3f3d8424-f6e0-4b35-a998-3267c32aff12	Labeled bacterial samples for metabolomics data	{"lat":37,"lon":-122}	61235	2024-04-02 10:30:39.836-07
cde3d1f9-57be-42ad-a7db-a057116f8e8a	Unlabeled Bacterial samples for proteomics and metabolomics data	{"lat":37,"lon":-122}	61235	2024-02-08 17:21:06.667-08
e3dc23e2-acc9-49c8-a8ec-ceed6bc42560	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL);  This one is for Purdue	{"lat":40.4237,"lon":86.9212}	61139	2024-04-02 10:27:18.56-07
040469a4-1d30-4653-ae83-80697c8e1db6	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL); This one is for PNNL	{"lat":46.3451,"lon":119.2792}	61139	2024-04-02 10:27:18.963-07
c5ac82f3-30a1-4dbc-9dd9-78003fbcfa63	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL);  This one is for BNL	{"lat":40.8643,"lon":72.8752}	61139	2024-04-02 10:27:18.674-07
43eff86a-24a7-4d9b-9c8e-ebd1b2422c1a	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL);  This one is for PNNL	{"lat":46.3451,"lon":119.2792}	61139	2024-04-02 10:27:18.477-07
fcc907c6-c00d-426b-b0bf-55852c673846	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL); This one is for BNL	{"lat":40.8643,"lon":72.8752}	61139	2024-04-02 10:27:18.781-07
a6f4413f-5025-4195-aeec-047096c5c58f	Biomass burning aerosol samples for microscopy analysis - Samples will be collected at three different sites (PNNL; Purdue; and BNL); This one is for Purdue	{"lat":40.4237,"lon":86.9212}	61139	2024-04-02 10:27:18.864-07
e180ebf0-8500-460b-a3fe-7a732e5c8483	TRACER ANC TEM grid samples	{"lat":29.328,"lon":-95.741}	61227	2024-04-02 10:11:49.443-07
ba16c857-3a99-48e6-a652-c1659f0c6d12	Micrometeorites (removed from soil samples from Antarctic and Sea Floor, and chalk from Italy)	{"lat":44.4,"lon":10.1}	61178	2024-02-08 07:18:42.287-08
766a6d7c-e905-4794-878a-f8645c624b6c	Rhodosporidium toruloides cultures- round 3	{"lat":37.8131,"lon":-122.285}	61219	2024-04-02 08:54:20.95-07
1af9de79-95aa-4b4c-b373-bcbdd0edebbb	Rhodosporidium toruloides cultures-Round 1	{"lat":37.831318,"lon":-122.285248}	61219	2024-02-08 15:05:08.868-08
f2fbe531-4fd9-4c76-8e76-e504957e405a	Rhodosporidium toruloides cultures- round 2	{"lat":37.8131,"lon":-122.285}	61219	2024-04-02 08:54:20.864-07
a7094531-9593-4f22-910c-7b37d008a690	Gas sorbent tube sample (200 in total)	{"lat":34.2,"lon":-87.4}	61396	2024-04-02 07:45:38.523-07
9efabc11-8bef-4774-8671-108aa2db8db0	PTFE filter samples (80 in total)	{"lat":34.2,"lon":-87.4}	61396	2024-04-02 07:45:38.575-07
cd67a370-7ee2-48e6-9c2c-5a5037e279b4	TEM grid samples (80 in total)	{"lat":34.2,"lon":-87.4}	61396	2024-04-02 07:45:38.45-07
54ce953f-4c4a-45ef-9b85-6c215d0f7502	Bacteria and fungi on MALDI slides	{"lat":35.8757,"lon":-106.2923}	61224	2024-02-08 15:50:12.149-08
e9063814-8722-4cff-b41f-38cf37e2811c	Soil from Sevilleta LTER	{"lat":34.353,"lon":-106.882}	61224	2024-02-08 15:50:12.091-08
440593a4-ecca-4aca-8b39-ae6ec052e8f3	Stem internodes from nontransgenic sorghum plants	{"lat":38.943822172535214,"lon":-92.32327087301269}	61121	2024-01-31 16:56:48.601-08
7b2e6c41-6c9d-4b27-a141-b3581c9e075d	Cells for single-cell RNA-seq	{"lat":46.3451404,"lon":-119.2792298}	61233	2024-04-02 01:13:54.038-07
a78229c5-ba8f-4cbf-91dc-97a12de8b7e3	cell material for bulk RNA-seq	{"lat":46.3451404,"lon":-119.2792298}	61233	2024-04-02 01:13:54.124-07
6aade2b4-1835-4f8e-8b96-96ef046bd557	Soil extracts from electrokinetic reactors	{"lat":33.216778,"lon":-87.544278}	61168	2024-04-01 22:55:11.989-07
d2a0ff43-ccbc-4306-b161-d4898339ae12	Freeze dried soil (soil extract) from electrokinetic reactor	{"lat":33.216778,"lon":-87.544278}	61168	2024-04-01 22:55:12.078-07
6eddb8eb-c7c1-4eb3-8eb5-ec60dfe7c5f9	Soil extract (or freeze dried) from electrokinetic reactors 	{"lat":33.216778,"lon":-87.544278}	61168	2024-02-07 18:13:34.139-08
23e4eb81-a2cf-424c-bff9-d2a41c3775f6	soil collected from Harrisville Furnace, near brick foundation	{"lat":39.6615,"lon":-74.5227}	61395	2024-04-01 20:24:22.332-07
10f1f21b-2cb4-4a98-8ad4-19475247960c	soil collected from Batsto Village, Nature Center	{"lat":39.6441,"lon":-74.6517}	61395	2024-04-01 20:24:22.252-07
c43965e6-9fe3-4c55-a068-045e701838e8	soil collected from Batso Village, Grist Mill	{"lat":39.6441,"lon":-74.6517}	61395	2024-04-01 20:24:22.181-07
16acbe54-72d0-470a-ab3c-294ec4fc2209	soil collected from Harrisville Furnace, near seep	{"lat":39.6615,"lon":-74.5227}	61395	2024-04-01 20:24:22.415-07
7aaa120a-4191-4444-ba34-ee9403b5035e	soil collected from Weymouth Furnace, adjacent to groundwater seep	{"lat":39.5159,"lon":-74.7806}	61395	2024-04-01 20:24:22.005-07
0927ed95-c305-425d-8858-fc83b0d32776	soil collected from Weymouth Furnace, adjacent to Great Egg Harbor River	{"lat":39.5159,"lon":-74.7806}	61395	2024-04-01 20:24:22.109-07
377dc413-f356-49cb-b841-a76aeba48c34	Plants and bacteria in Rhizochips with different forms of phosphate	{"lat":47,"lon":-121}	61133	2024-04-01 19:40:06.213-07
1782731e-5b24-4e28-8282-6ee9d623bb1c	Plants, bacteria, and fungi	{"lat":47,"lon":-121}	61133	2024-04-01 19:40:06.279-07
2f2b035f-819b-48aa-a684-403c91a95a61	Bacteria labeled with 13C and 14N	{"lat":47,"lon":-121}	61133	2024-02-05 10:08:57.539-08
3761b3c0-d728-4342-83d7-d8e200226694	Bacteria and plants; 15N2 exposed	{"lat":47,"lon":-121}	61133	2024-04-01 19:40:06.036-07
e33eb8b8-e46f-4f11-84ee-2722d40b44b0	fluorescently-tagged bacteria and internally-sterile poplar plants	{"lat":47,"lon":-121}	61133	2024-04-01 19:40:05.968-07
6c21809f-397a-43a5-8133-554daeaab379	Bacteria grown on different forms of phosphate	{"lat":47,"lon":-121}	61133	2024-04-01 19:40:06.138-07
83610978-bd9b-48df-93f0-876056f237ff	Site3_Nutrient fertilization gradient (2006), graminoid vegetation tundra soil	{"lat":68.6196,"lon":-149.6081}	61391	2024-04-01 18:12:58.111-07
d0d05488-4bab-4eca-a154-0b08a24195b1	Site3_Nutrient fertilization gradient (2006), shrub vegetation tundra soil	{"lat":68.6191,"lon":-149.6074}	61391	2024-04-01 18:12:58.283-07
1058a57e-6f92-4a6c-99d1-28f7abd8b8f8	Site3_Nutrient fertilization gradient (2006), transition vegetation tundra soil	{"lat":68.6193,"lon":-149.6077}	61391	2024-04-01 18:12:58.196-07
d8ba943a-19c0-45a3-9496-7c13cb31e802	Site2_Nutrient fertilization gradient (1980s), shrub vegetation tundra soil	{"lat":68.6247,"lon":-149.6128}	61391	2024-04-01 18:12:57.862-07
a4e999ef-4b8f-4602-a330-96a649ad399f	Site2_Nutrient fertilization gradient (1980s), transition vegetation tundra soil	{"lat":68.6246,"lon":-149.6131}	61391	2024-04-01 18:12:57.781-07
0c1d36ce-3cdb-48a6-9ac1-77a9c07b6cd6	Site2_Nutrient fertilization gradient (1980s), graminoid tundra soil	{"lat":68.6248,"lon":-149.6131}	61391	2024-04-01 18:12:57.714-07
88c9b8bf-96c1-4f8d-b4ae-4e271d20054c	Site1_Natural gradient_transition vegetation soil sample	{"lat":68.6248,"lon":-149.6244}	61391	2024-04-01 18:12:57.601-07
645226c5-11f6-46a2-a3ae-dcb36521af2b	Site1-natural gradient_shrub tundra soil	{"lat":68.6247,"lon":-149.6246}	61391	2024-04-01 18:12:57.658-07
1d53a019-de0c-439e-bb37-d88f007fecc2	Site1-natural gradient-graminoid tundra soil	{"lat":68.6248,"lon":-149.624}	61391	2024-04-01 18:12:57.517-07
4a882d4d-1e3d-4433-ba9b-b5348eefae26	Glass fiber filter samples collected in Mumbai	{"lat":19.07609,"lon":72.877426}	61218	2024-02-08 14:56:09.569-08
dc21bc39-cd32-4334-a6cd-e737e4857c6f	Teflon and quartz fiber filter samples collected in St. Louis (quartz filter punches and Teflon liquid extracts)	{"lat":38.627003,"lon":-90.199402}	61218	2024-02-08 14:56:09.499-08
730d4905-d16f-4c82-af40-ebcb10df31dd	Cell pellets for sorting and metabolomics	{"lat":49,"lon":123}	61172	2024-04-01 17:33:33.464-07
f053524d-7675-4b25-bd3f-97833a14dec9	Forest fire smoke particles collected on substrates	{"lat":49.3,"lon":123.1}	61156	2024-04-01 17:02:43.535-07
5f720898-18dd-4e91-bb1c-5c11f39979f7	Forest fire smoke particles collected on filters	{"lat":49.3,"lon":123.1}	61156	2024-04-01 17:02:43.675-07
146332dc-98ab-446a-99a1-84db65dbff3f	Forest fire smoke particles collected on substrates	{"lat":49.3,"lon":123.1}	61156	2024-04-01 17:02:43.608-07
52d070b3-d902-4dea-9f64-c88a763d9bc6	Forest fire smoke particles collected on filters	{"lat":49.3,"lon":123.1}	61156	2024-02-07 10:09:30.86-08
af42932c-af54-4993-8816-4fab3aea825f	Bacterial and fungal culture such as E. Coli and yeast	{"lat":46.3451,"lon":119.2792}	61390	2024-04-01 17:00:42.524-07
ed6ac6d3-a438-41f6-8f71-0b74c148b169	soil cores	{"lat":42.408,"lon":-85.375}	61389	2024-12-19 12:14:24.008-08
2923c675-dbe7-4797-a56c-4ebf9736f9d2	Soil samples	{"lat":46.826,"lon":119.1753}	61388	2024-04-01 16:54:24.919-07
126d5a3f-96c4-4ec7-a9ea-1047ebbc5ff1	Enzymatically degraded nylon film samples	{"lat":39,"lon":105}	61228	2024-02-08 16:16:50.897-08
5682b14a-314b-4da5-b4f1-d9f96fbbf80d	Soil	{"lat":38,"lon":-90}	61179	2024-04-01 16:24:51.165-07
bc47f0ac-7710-4c02-bf8b-52bdce531b0e	Hyphae Biomass	{"lat":38,"lon":-90}	61179	2024-04-01 16:24:50.983-07
7dcc6b8a-d09f-4db9-9e44-200dd80b20a6	Root	{"lat":38,"lon":-90}	61179	2024-04-01 16:24:51.076-07
d9cb1c00-4070-426e-b448-e58a1a6b879e	Sorbent tube samples of semi-volatile organic carbon	{"lat":33.7,"lon":-84.4}	61147	2024-02-06 16:56:47.726-08
8423784b-5042-46e1-819a-5e976bbea7f6	Q-sense QCM sensor loaded with organic particles generated in laboratory	{"lat":33.7,"lon":-84.4}	61147	2024-02-06 16:56:47.64-08
9b91c6a8-ab51-4978-be54-4060cf4a9a98	TEM grid samples	{"lat":33.7,"lon":-84.4}	61147	2024-04-01 16:03:13.718-07
4d5613d7-3edd-46aa-9aad-00a4e4960493	MONet soil samples	{"lat":46.2804,"lon":119.2752}	61381	2024-04-01 15:46:27.734-07
a98fc5c1-2657-4b71-b179-be3a9a3d0d3f	3X 96-well plates with arrayed mutants or strains of interest for deposition and MALDI analysis. Strains will be generated, sorted, and cultivated at EMSL.	{"lat":46.28,"lon":-119.275192}	61380	2024-04-01 15:35:34.88-07
71f80c96-612f-43cf-8b9c-f11dd367b9bf	soil cores from San Diego CA	{"lat":33.149,"lon":-117.179}	61377	2024-04-01 15:06:40.61-07
015aae55-efaa-4bf7-b38f-948ddd1102c4	Soil samples collected from sorghum plots on cropland	{"lat":38.52713,"lon":-121.77316}	61376	2024-04-01 15:06:16.901-07
8ea7eb10-1135-4faf-8b1c-28761212a274	Representative CESA genes from Arabidopsis/Poplar/Soybean/Physcomitrella 	{"lat":40.2187224,"lon":74.6283312}	61199	2024-04-01 14:50:38.759-07
0c1ea44b-7faa-4405-8b40-31c14dd1215c	General suite of soil sampling at SERC	{"lat":38.8891,"lon":-76.5594}	61374	2024-04-01 13:44:10.832-07
71c4f5c6-4677-4a59-84b8-69362152491f	General suite of soil sampling at SCBI	{"lat":38.8935,"lon":-78.1454}	61374	2024-04-01 13:44:10.931-07
ed663723-b388-49f6-b310-586fb638167b	Switchgrass root tip collected in July 	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.429-07
e06f6d3a-7776-4973-8d48-d6395f1075b7	Switchgrass root samples collected in Oct 2025	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:46.004-07
91b23832-5fac-48a7-8986-9fcc8b467d2c	Switchgrass root samples collected in July 2025	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.649-07
4cf79618-7c9d-47df-ac42-6b655f5cbf04	Switchgrass root-tips collected in April 2025 in Nashville, TN	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.582-07
e2e32041-2f51-4686-b8c0-eb44aa296dbd	Switchgrass root-tips collected in April 2025 in Nashville, TN	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.861-07
b0ec51a6-ccba-4cb7-88a9-817e3f685e6f	Switchgrass root samples collected in Oct 2025	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.708-07
c9982cef-dfe8-4800-8142-89d5d2d357e1	Switchgrass root-tips collected in Oct.2025	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.502-07
1cdaea74-0882-465a-9271-936dfb3822f9	Switchgrass root samples collected in July 2026	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:46.056-07
7baa77f7-13e7-4349-968f-9718da5588f7	Switchgrass root samples collected in July 2025	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.929-07
9bd6df2e-6c7a-477d-8cab-0a22ca0f25d8	Switchgrass root-tip collected in April. 2025, in  Nashville, TN	{"lat":36.168025,"lon":-86.825351}	61171	2024-04-01 13:39:45.36-07
e03bcd4a-05e3-4a85-a956-433c797035d5	Switchgrass root-tips will be collected on the Agricultural Research Station, Nashville, TN.  Root-tips will be sectioned and  placed on PENN or ITO slides, and shipped to EMSL facility for proteomics analysis.  Proteins will be extracted from root cap/rhizosphere samples and shipped to EMSL as dehydrated protein powder. Samples to be analyzed include:  A. Four cell types of root-tips  including the apical meristem (PM), the primary meristem, transition zone cells and elongation zone cells. Five biological replicates will be included for each cell type, heat-treated and the non-heat-treated conditions, and the three-sample collection timepoints (Spring, Summer, Fall).  120 each for  bulk TDP LCMS, MALDI proteoform imaging, and  MALDI -proteomics imaging. B. At each of the three sample points, five replicates of root cap/soil samples will be collected from heat-treated and non-heat-treated soil. 30 samples will be analyzed using the UPLC system coupled with a hybrid quadrupole/Orbitrap mass spectrometer.    	{"lat":36.168025,"lon":-86.825351}	61171	2024-02-07 20:16:11.186-08
0bd5f8db-ab9d-4197-bff2-9953f24544bc	Switchgrass root samples collected in July  2026	{"lat":36.162664,"lon":-86.781602}	61171	2024-04-01 13:39:45.792-07
e42a48f4-2f7a-47d3-9768-51f0596d6bb4	Surface soil samples from North Slope of Alaska and Southern Spitzbergen (top 6" sieved soil)	{"lat":77,"lon":15.5}	61130	2024-02-04 14:33:09.938-08
9ec0c9cf-ed06-4e85-8685-42920ae72f3d	Naturally occurring iron precipitate taken from Timber Creek and tributaries	{"lat":67.37467,"lon":-160.42457}	61135	2024-02-05 13:29:09.724-08
dbbf2122-b3c6-4f5c-9c75-b4ee35eb537e	atmospheric aerosol samples collected on TEM grid, silicon wafers, and silicon nitride windows	{"lat":79,"lon":1}	61190	2024-02-08 09:40:22.153-08
f7aa3681-314a-4ca4-bd3a-62100ed4ca07	Bankhead National Forest airborne collected natural particles on substrates for micro-spectroscopic analyses.	{"lat":34.228,"lon":87.35}	61145	2024-02-06 13:13:28.679-08
485366b8-84bc-4d1d-bd6a-03464003fb25	Southern Great Plain airborne collected natural particles on substrates for micro-spectroscopic analyses	{"lat":36.607,"lon":97.487}	61145	2024-02-06 13:13:28.616-08
0addc24e-40ab-4931-98f3-83bfb68d1f10	Pacific Northwest/ croplands	{"lat":45.7206,"lon":-118.6243}	61371	2024-04-01 11:54:25.313-07
8bd4bb40-c2cd-477c-9d49-888e1afe59b0	G-WISE TEM grid samples	{"lon":-83.377319,"lat":33.948006}	61132	2024-02-05 09:46:09.843-08
9dffa211-be60-41bf-8f04-fdbd7548f7cb	G-WISE filter samples	{"lat":33.948006,"lon":-83.377319}	61132	2024-02-05 09:46:09.919-08
d911fe4c-b174-4d6b-84a8-cd732d9aced3	root exudates	{"lat":46.29641920078626,"lon":-119.72887714879329}	61368	2024-04-01 10:21:53.933-07
f5c45ed3-d9dc-48ca-a881-dd2e7c826a53	soil samples from plant communities dominates by invasive grasses and native plants	{"lat":40.1259,"lon":105.3068}	61363	2024-04-01 08:50:20.729-07
e674b703-2b73-4fc5-91c7-896474089fa4	Arabidopsis 	{"lat":46.2804,"lon":119.2752}	61362	2024-04-01 08:47:39.931-07
38448351-2c5c-42a3-87f3-12983aee0610	Tundra soil (active layer) collected from a site burned in 2019 (backslope) in the Seward Peninsula, Alaska	{"lat":65.440792,"lon":-164.6605}	61361	2024-04-01 06:57:54.826-07
2f1982a0-f9a6-4a3e-8bd2-6095af02c13e	Tundra soil (active layer) collected from a site burned in 2019 (footslope) in the Seward Peninsula, Alaska.	{"lat":65.4396,"lon":-164.6633}	61361	2024-04-01 06:57:54.726-07
3aa4678f-a679-40de-b77f-44359a9cb174	Tundra soil (active layer) collected from a reference unburned site in the Seward Peninsula, Alaska	{"lat":65.361,"lon":-164.6781}	61361	2024-04-01 06:57:54.91-07
8795fb27-f752-41d7-a5c1-1d2bf6248e06	chemically treated fungal samples for microscopy	{"lat":52.08548,"lon":5.169074}	61154	2024-04-01 00:49:24.812-07
2a891277-0b72-47b7-bc5d-ccb12a335794	mycelial extracts from fungal cultures	{"lat":52.09119,"lon":5.1751264}	61154	2024-02-07 07:32:08.261-08
49394665-c7c1-4d5b-8be8-b20b266fc8c1	culture supernatant samples from fungal cultures	{"lon":5.1751264,"lat":52.09119}	61154	2024-02-07 07:32:08.335-08
8deec19c-4093-4efd-b416-e31e0b7bf66e	Mineral-associated organic matter separated from soil samples collected from five ecosystems with contrasting climate	{"lat":41.3114,"lon":105.5905}	61160	2024-02-07 11:57:27.344-08
b932af75-d7b7-4876-92aa-27e5ab7cf158	Soil samples that have been separated by density fractionations. The samples are already in EMSL	{"lat":58.305801,"lon":-134.433304}	61360	2024-03-31 18:51:52.512-07
a5cf6685-f1e8-4a75-bb7a-d82a01eb18ba	soil water extracts from San Diego, CA	{"lat":33.149,"lon":-117.179}	61222	2024-02-08 15:13:29.131-08
432a65f2-f602-4bf5-855f-63416ddddf91	soil cores from San Diego, CA	{"lat":33.149,"lon":-117.179}	61222	2024-03-31 16:58:57.393-07
8e6ed348-99aa-4ba7-812d-704b914495fb	Leaves	{"lat":40.110558,"lon":-88.228333}	61208	2024-03-31 16:09:55.561-07
3d10a300-0364-4fc1-896f-bd375c590b4c	Leaves	{"lat":40.110558,"lon":-88.228333}	61208	2024-03-31 16:09:55.479-07
b0d15cb6-aeda-487b-9918-53072afb0139	Leaves	{"lat":40.110558,"lon":-88.228333}	61208	2024-02-08 13:23:38.653-08
dfa09479-7174-4d62-86d8-eb2ad03ef4ad	Image-based root phenotyping of WT and transgenic plants grown at EMSL	{"lat":46.3432,"lon":119.2763}	61187	2024-03-31 13:43:40.976-07
2cf1a34e-7765-4531-bbd9-0664638b5a86	Meristem tissue from wild type and transgenic plants grown and harvested at EMSL	{"lon":119.2763,"lat":46.3432}	61187	2024-03-31 13:43:40.911-07
d16250c1-9543-4529-a521-a00ad2cc0769	Root tissue; wild type and transgenic plants grown and harvested in Pullman, WA	{"lat":46.7298,"lon":117.1817}	61187	2024-03-31 13:43:41.058-07
e39c3f33-7b21-4d7a-a407-d54aec82766e	Root Tissue, wild type and transgenic plants grown and harvested in Pullman, WA	{"lat":46.7298,"lon":117.1817}	61187	2024-03-31 13:43:40.741-07
d08b09c1-a063-42d3-8f3f-e05b2068eef0	Meristem tissue from wild type and transgenic plants grown and harvested at EMSL	{"lat":46.3432,"lon":119.2763}	61187	2024-03-31 13:43:40.844-07
21c62c77-4d4d-4029-b315-b3d7c340134a	Air filters and TEM grids	{"lat":13.1638,"lon":59.4329}	61141	2024-02-06 08:58:10.389-08
84a0a734-e900-4ef7-8f20-70efec8ae161	Soil samples collected from field 	{"lat":37,"lon":-84}	61163	2024-02-07 14:31:48.797-08
69fe7b47-2e3e-45d0-bf26-c092b815f374	Mycelium/Synthetic Lichen plugs - 125	{"lat":40.57,"lon":-105.08}	61146	2024-02-06 14:02:08.593-08
230a1be1-9332-4dbe-a55d-ce904161cde8	mollisol samples from northeastern Nebraska, USA	{"lat":40.247,"lon":-95.537}	61357	2024-03-29 12:20:30.522-07
df7a89b0-708b-42ae-b35a-52e7fd2314a7	atmopsheric particles deposited on substrates	{"lat":32.3182,"lon":-86.90229}	61167	2024-02-07 17:00:31.073-08
6fc657e5-f41a-440b-a470-aeb3dd558a57	sorghum sections (fixed)	{"lat":46.348,"lon":-119.277}	61356	2024-03-29 09:52:08.873-07
de39e7a6-07e9-4e90-9309-8a4eab537029	Soil collected from regenerating pine forest in Calhoun Forest near Union, SC	{"lat":34.59073,"lon":-81.65364}	61355	2024-03-29 08:11:06.918-07
c1291a45-7add-4200-b4ac-02fc56ccba7a	Soil collected from reference old-growth hardwood forest in Calhoun Forest near Union, SC	{"lat":34.58751,"lon":-81.65591}	61355	2024-03-29 08:11:06.833-07
02df9c5f-09d8-4955-898a-c506a69bcf51	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8757,"lon":-122.989}	61354	2024-03-28 16:55:47.912-07
4c43e779-a2c4-49ba-a9d7-ff7a3c82012a	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.875,"lon":-123.012}	61354	2024-03-28 16:55:48.104-07
a54595ba-f4b4-4e94-8c3b-44e15ed4c8b1	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8729,"lon":-123.0005}	61354	2024-03-28 16:55:48.028-07
86ea57c4-54a4-4b48-83ae-de8c5969e379	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8747,"lon":-123.034}	61354	2024-03-28 16:55:48.179-07
e2d49fdb-d5a9-4639-a849-d8b94f831e0d	samples will be poplar plants grown in EMSL plant laboratory	{"lat":46.2804,"lon":119.2752}	61353	2024-03-28 16:20:48.785-07
29b3f9a8-3210-449c-81d7-bb7cfc16c646	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8757,"lon":-122.989}	61352	2024-03-26 13:00:21.139-07
a49cfbd0-6e6b-4740-909d-9c523e7648a9	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8757,"lon":-122.989}	61352	2024-03-26 13:00:21.046-07
21db22ee-229c-4d66-bbdd-c0ad4cb25461	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8757,"lon":-122.98907}	61352	2024-03-26 13:00:20.942-07
8adb04a5-6bb2-4f52-a6d7-e21ee4267eb6	Pre- and post-fire soil cores from active wildfire sites	{"lat":41.8757,"lon":-122.989}	61352	2024-03-26 13:00:21.217-07
ac1835a4-817d-4214-a352-b8f9825362d8	Great Lakes Ecoregion; Wetlands land use	{"lat":46.3486,"lon":-119.2777}	61350	2024-03-22 17:18:26.976-07
99a787d1-26a7-4b55-8952-2cc1e9055116	Three MONet soil core sample set from the Pacific Northwest ecoregion at Taku Harbor, Alaska under mixed, mature forest vegetation coverage. Sample cores collected from a natural, unmodified system.	{"lat":58.0663,"lon":-134.0294}	61349	2024-03-22 11:26:55.33-07
5fe6095d-14fa-4b2f-9b69-1b7231b99c74	Three MONet soil core sample set from the Pacific Northwest ecoregion at Prince of Wales Island, Alaska under mixed, mature forest vegetation coverage. Sample cores collected from a natural, unmodified system.	{"lat":55.3216,"lon":-132.5402}	61349	2024-03-22 11:26:55.417-07
be0a6803-7e49-4a4b-b750-7bbfed2adff0	Three MONet soil core sample set from the Pacific Northwest ecoregion at Mendenhall Glacier, Alaska with no or pioneer species vegetation coverage. Sample cores collected from a natural, unmodified system.	{"lat":58.4419,"lon":-134.5523}	61349	2024-03-22 11:26:55.227-07
71c3e309-9b1e-49c5-a9ec-31c9afae940b	Mid-Atlantic Wetland - Long Creek	{"lat":34.3787,"lon":-77.97}	61348	2024-03-22 11:16:37.135-07
ae1275ca-1cba-4862-9520-440970c09be3	Mid-Atlantic Wetland - UNCW LTER Site	{"lat":34.3589,"lon":-77.99}	61348	2024-03-22 11:16:37.196-07
9b675ad8-c303-4025-b214-861219e5e716	Mid-Atlantic Wetland - Invasive Veg	{"lat":34.2977,"lon":-77.9557}	61348	2024-03-22 11:16:37.301-07
dc4b67e3-2959-4831-adcd-5db8fa573530	Mid-Atlantic Wetland - Native Vegetation	{"lat":34.3415,"lon":-77.9954}	61348	2024-03-22 11:16:37.249-07
41d5da9a-453c-436f-b02d-bf15489c4d7d	Mid-Atlantic Wetland - Bottomland Hardwood, Holly Shelter	{"lat":34.5473,"lon":-77.8167}	61348	2024-03-22 11:16:37.041-07
a803d622-5401-4b9d-8b63-2855180cb87a	Mid-Atlantic Wetland - Saline	{"lat":34.114,"lon":-77.9257}	61348	2024-03-22 11:16:37.407-07
bd6a533e-0e2c-4732-aa92-42f4efdbfdac	Mid-Atlantic Wetland - Mesohaline	{"lat":34.0854,"lon":-77.9226}	61348	2024-03-22 11:16:37.355-07
426b5c45-2743-4447-8f1d-4acbb3d37649	Sr-bearing barite nanoparticles interfaced with organosilane molecules, synthesised at Peking University.	{"lat":39.987162718,"lon":116.303165454}	61347	2024-03-22 00:35:24.143-07
c45cf9cb-1505-430f-b508-5b4eda609efc	Southern Plains/Urban, developed	{"lat":32.6198,"lon":-97.395}	61346	2024-03-15 17:34:14.294-07
6235ed26-a2b7-4ea6-8516-410ec3d3efdd	Southern Plains/Crop land 	{"lat":32.7585,"lon":-97.3097}	61346	2024-03-15 17:34:14.208-07
955c0bf6-1d51-4028-9775-70920a51b993	lithium in nitric acid modified with iron	{"lat":48,"lon":121}	61345	2024-03-15 15:32:06.084-07
80e055db-d14e-4fae-9522-02aa3c18b6c8	Volatile gases collected from plant root grown in EMSL 1648	{"lat":46.2804,"lon":119.2752}	61344	2024-03-22 10:39:08.264-07
8358e5e7-b047-4368-9c9c-a51781c206be	Soil from conifer forests in Pacific Northwest ecoregion.	{"lat":43.331,"lon":-122.8491}	61343	2024-03-14 12:16:26.193-07
275dd73d-93a8-477f-992a-446160497769	Soil from conifer forest in Pacific Northwest ecoregion	{"lat":43.331,"lon":-122.8491}	61342	2024-03-13 16:43:02.921-07
0298c4fa-a4c4-4238-95b1-46692afda184	Soil samples for metagenomics, metatranscriptomics and metabolomics	{"lat":46.78113,"lon":-117.08169}	61340	2024-03-07 16:51:09.62-08
c1832d24-b623-4aa6-a3a2-7a3b06d02aee	Soil, root exudates, plants samples (roots, needles etc.) from Blodgett Forest Research Station in the Sierra Nevada, California	{"lat":38.907815,"lon":-120.673146}	61339	2024-03-07 16:39:37.675-08
7315ae4b-0dd3-4c88-af12-d6ed42cce969	Soils from Interior Alaska	{"lat":65.1695,"lon":147.64308}	61337	2024-03-07 16:33:59.311-08
